"","sample","cor","split","analysis","features","hubness"
"381","ACH-000599",0.573592674319165,"test","gex","gex_only","with_hubness"
"382","ACH-000600",0.561185690964848,"test","gex","gex_only","with_hubness"
"383","ACH-000601",0.619886181055494,"test","gex","gex_only","with_hubness"
"384","ACH-000602",0.59009555559814,"test","gex","gex_only","with_hubness"
"385","ACH-000604",0.557993307459251,"test","gex","gex_only","with_hubness"
"386","ACH-000605",0.568182530482858,"test","gex","gex_only","with_hubness"
"387","ACH-000606",0.593227902830349,"test","gex","gex_only","with_hubness"
"388","ACH-000607",0.573480487707112,"test","gex","gex_only","with_hubness"
"389","ACH-000609",0.584680781591978,"test","gex","gex_only","with_hubness"
"390","ACH-000614",0.609092925970942,"test","gex","gex_only","with_hubness"
"391","ACH-000616",0.5679363992681,"test","gex","gex_only","with_hubness"
"392","ACH-000618",0.607888273833713,"test","gex","gex_only","with_hubness"
"393","ACH-000619",0.608276048221117,"test","gex","gex_only","with_hubness"
"394","ACH-000620",0.61614310136592,"test","gex","gex_only","with_hubness"
"395","ACH-000621",0.592760221280102,"test","gex","gex_only","with_hubness"
"396","ACH-000622",0.568685888125956,"test","gex","gex_only","with_hubness"
"397","ACH-000623",0.583626572195727,"test","gex","gex_only","with_hubness"
"398","ACH-000624",0.622505594222486,"test","gex","gex_only","with_hubness"
"399","ACH-000627",0.593664377472862,"test","gex","gex_only","with_hubness"
"400","ACH-000630",0.607710885641429,"test","gex","gex_only","with_hubness"
"401","ACH-000632",0.593790203921187,"test","gex","gex_only","with_hubness"
"402","ACH-000633",0.599562079034604,"test","gex","gex_only","with_hubness"
"403","ACH-000634",0.575643574422961,"test","gex","gex_only","with_hubness"
"404","ACH-000637",0.585632955450528,"test","gex","gex_only","with_hubness"
"405","ACH-000638",0.581098139995817,"test","gex","gex_only","with_hubness"
"406","ACH-000639",0.620226449579308,"test","gex","gex_only","with_hubness"
"407","ACH-000645",0.555131760815396,"test","gex","gex_only","with_hubness"
"408","ACH-000646",0.559273696838604,"test","gex","gex_only","with_hubness"
"409","ACH-000647",0.594865623279696,"test","gex","gex_only","with_hubness"
"410","ACH-000648",0.569743809121426,"test","gex","gex_only","with_hubness"
"411","ACH-000649",0.589849863426464,"test","gex","gex_only","with_hubness"
"412","ACH-000651",0.596343420669545,"test","gex","gex_only","with_hubness"
"413","ACH-000652",0.582642877400559,"test","gex","gex_only","with_hubness"
"414","ACH-000653",0.599367656503535,"test","gex","gex_only","with_hubness"
"415","ACH-000654",0.574528888773664,"test","gex","gex_only","with_hubness"
"416","ACH-000655",0.589951748600038,"test","gex","gex_only","with_hubness"
"417","ACH-000656",0.589665020179586,"test","gex","gex_only","with_hubness"
"418","ACH-000657",0.636613165545694,"test","gex","gex_only","with_hubness"
"419","ACH-000658",0.572818595875775,"test","gex","gex_only","with_hubness"
"420","ACH-000660",0.609421020875586,"test","gex","gex_only","with_hubness"
"421","ACH-000661",0.5900917605788,"test","gex","gex_only","with_hubness"
"422","ACH-000662",0.588886040939122,"test","gex","gex_only","with_hubness"
"423","ACH-000663",0.559079563885146,"test","gex","gex_only","with_hubness"
"424","ACH-000664",0.598499717471556,"test","gex","gex_only","with_hubness"
"425","ACH-000665",0.579130495453019,"test","gex","gex_only","with_hubness"
"426","ACH-000666",0.593554214695762,"test","gex","gex_only","with_hubness"
"427","ACH-000667",0.595985949653708,"test","gex","gex_only","with_hubness"
"428","ACH-000668",0.5548131737635,"test","gex","gex_only","with_hubness"
"429","ACH-000671",0.607054202376924,"test","gex","gex_only","with_hubness"
"430","ACH-000673",0.573256631657785,"test","gex","gex_only","with_hubness"
"431","ACH-000676",0.602384011462816,"test","gex","gex_only","with_hubness"
"432","ACH-000677",0.602537197873904,"test","gex","gex_only","with_hubness"
"433","ACH-000680",0.561667748627333,"test","gex","gex_only","with_hubness"
"434","ACH-000681",0.602741007600339,"test","gex","gex_only","with_hubness"
"435","ACH-000682",0.626248225447489,"test","gex","gex_only","with_hubness"
"436","ACH-000683",0.600012063849543,"test","gex","gex_only","with_hubness"
"437","ACH-000684",0.568147240489558,"test","gex","gex_only","with_hubness"
"438","ACH-000685",0.575365213235687,"test","gex","gex_only","with_hubness"
"439","ACH-000693",0.62511490861114,"test","gex","gex_only","with_hubness"
"440","ACH-000694",0.615898485375923,"test","gex","gex_only","with_hubness"
"441","ACH-000695",0.562977728671987,"test","gex","gex_only","with_hubness"
"442","ACH-000696",0.622467073595191,"test","gex","gex_only","with_hubness"
"443","ACH-000697",0.596417037078212,"test","gex","gex_only","with_hubness"
"444","ACH-000698",0.604930621203584,"test","gex","gex_only","with_hubness"
"445","ACH-000699",0.600652773239984,"test","gex","gex_only","with_hubness"
"446","ACH-000700",0.552477503094517,"test","gex","gex_only","with_hubness"
"447","ACH-000701",0.56148191547791,"test","gex","gex_only","with_hubness"
"448","ACH-000702",0.571195295484193,"test","gex","gex_only","with_hubness"
"449","ACH-000704",0.56244526516826,"test","gex","gex_only","with_hubness"
"450","ACH-000706",0.614550383149865,"test","gex","gex_only","with_hubness"
"451","ACH-000709",0.541493963221875,"test","gex","gex_only","with_hubness"
"452","ACH-000711",0.601081570472752,"test","gex","gex_only","with_hubness"
"453","ACH-000713",0.566600972506121,"test","gex","gex_only","with_hubness"
"454","ACH-000714",0.59603538961462,"test","gex","gex_only","with_hubness"
"455","ACH-000716",0.606906717437255,"test","gex","gex_only","with_hubness"
"456","ACH-000717",0.579995792587407,"test","gex","gex_only","with_hubness"
"457","ACH-000718",0.56721063597,"test","gex","gex_only","with_hubness"
"458","ACH-000719",0.595042780263628,"test","gex","gex_only","with_hubness"
"459","ACH-000720",0.60213959820932,"test","gex","gex_only","with_hubness"
"460","ACH-000721",0.598088090778923,"test","gex","gex_only","with_hubness"
"461","ACH-000722",0.572014234589265,"test","gex","gex_only","with_hubness"
"462","ACH-000724",0.54957478740328,"test","gex","gex_only","with_hubness"
"463","ACH-000725",0.559496825913789,"test","gex","gex_only","with_hubness"
"464","ACH-000732",0.577915803130387,"test","gex","gex_only","with_hubness"
"465","ACH-000734",0.607379910269439,"test","gex","gex_only","with_hubness"
"466","ACH-000735",0.583899863174118,"test","gex","gex_only","with_hubness"
"467","ACH-000736",0.576882165218639,"test","gex","gex_only","with_hubness"
"468","ACH-000738",0.610934675199581,"test","gex","gex_only","with_hubness"
"469","ACH-000739",0.594183169830354,"test","gex","gex_only","with_hubness"
"470","ACH-000740",0.613126345614759,"test","gex","gex_only","with_hubness"
"471","ACH-000741",0.594300417412492,"test","gex","gex_only","with_hubness"
"472","ACH-000746",0.597341333598911,"test","gex","gex_only","with_hubness"
"473","ACH-000747",0.607639214060363,"test","gex","gex_only","with_hubness"
"474","ACH-000748",0.58620429836354,"test","gex","gex_only","with_hubness"
"475","ACH-000753",0.621690447852429,"test","gex","gex_only","with_hubness"
"476","ACH-000754",0.556679583849235,"test","gex","gex_only","with_hubness"
"477","ACH-000756",0.604043093214442,"test","gex","gex_only","with_hubness"
"478","ACH-000757",0.572426226738631,"test","gex","gex_only","with_hubness"
"479","ACH-000758",0.592527736936728,"test","gex","gex_only","with_hubness"
"480","ACH-000760",0.591664253537756,"test","gex","gex_only","with_hubness"
"481","ACH-000762",0.576633356425286,"test","gex","gex_only","with_hubness"
"482","ACH-000763",0.573993619978967,"test","gex","gex_only","with_hubness"
"483","ACH-000764",0.572672110839356,"test","gex","gex_only","with_hubness"
"484","ACH-000765",0.56986170801206,"test","gex","gex_only","with_hubness"
"485","ACH-000766",0.56950602488039,"test","gex","gex_only","with_hubness"
"486","ACH-000767",0.578554007503301,"test","gex","gex_only","with_hubness"
"487","ACH-000768",0.596291646375211,"test","gex","gex_only","with_hubness"
"488","ACH-000769",0.617276033912577,"test","gex","gex_only","with_hubness"
"489","ACH-000770",0.618415206577953,"test","gex","gex_only","with_hubness"
"490","ACH-000771",0.609183465846816,"test","gex","gex_only","with_hubness"
"491","ACH-000773",0.577495069952258,"test","gex","gex_only","with_hubness"
"492","ACH-000774",0.554045077095745,"test","gex","gex_only","with_hubness"
"493","ACH-000775",0.619400745576136,"test","gex","gex_only","with_hubness"
"494","ACH-000776",0.587406498273879,"test","gex","gex_only","with_hubness"
"495","ACH-000777",0.608366785986345,"test","gex","gex_only","with_hubness"
"496","ACH-000778",0.594487687384858,"test","gex","gex_only","with_hubness"
"497","ACH-000781",0.589918160186686,"test","gex","gex_only","with_hubness"
"498","ACH-000782",0.586443604625848,"test","gex","gex_only","with_hubness"
"499","ACH-000783",0.563948574572045,"test","gex","gex_only","with_hubness"
"500","ACH-000784",0.610954378004877,"test","gex","gex_only","with_hubness"
"501","ACH-000785",0.568430022354308,"test","gex","gex_only","with_hubness"
"502","ACH-000787",0.613250934338646,"test","gex","gex_only","with_hubness"
"503","ACH-000788",0.604589313553547,"test","gex","gex_only","with_hubness"
"504","ACH-000790",0.600234017016086,"test","gex","gex_only","with_hubness"
"505","ACH-000791",0.574193347443359,"test","gex","gex_only","with_hubness"
"506","ACH-000792",0.573856556370893,"test","gex","gex_only","with_hubness"
"507","ACH-000793",0.609688157064091,"test","gex","gex_only","with_hubness"
"508","ACH-000794",0.605123911025533,"test","gex","gex_only","with_hubness"
"509","ACH-000796",0.568581333341984,"test","gex","gex_only","with_hubness"
"510","ACH-000799",0.548174486791051,"test","gex","gex_only","with_hubness"
"511","ACH-000800",0.557655583024074,"test","gex","gex_only","with_hubness"
"512","ACH-000801",0.581127720646762,"test","gex","gex_only","with_hubness"
"513","ACH-000802",0.610577924162513,"test","gex","gex_only","with_hubness"
"514","ACH-000804",0.584601215663489,"test","gex","gex_only","with_hubness"
"515","ACH-000805",0.588361241559688,"test","gex","gex_only","with_hubness"
"516","ACH-000807",0.598958066358236,"test","gex","gex_only","with_hubness"
"517","ACH-000809",0.601568728553003,"test","gex","gex_only","with_hubness"
"518","ACH-000810",0.555231447392028,"test","gex","gex_only","with_hubness"
"519","ACH-000811",0.568992513965725,"test","gex","gex_only","with_hubness"
"520","ACH-000817",0.607659023444225,"test","gex","gex_only","with_hubness"
"521","ACH-000819",0.578511387479667,"test","gex","gex_only","with_hubness"
"522","ACH-000820",0.565655670030713,"test","gex","gex_only","with_hubness"
"523","ACH-000821",0.548134697857951,"test","gex","gex_only","with_hubness"
"524","ACH-000822",0.568276742398122,"test","gex","gex_only","with_hubness"
"525","ACH-000823",0.616990096987278,"test","gex","gex_only","with_hubness"
"526","ACH-000824",0.569978891169259,"test","gex","gex_only","with_hubness"
"527","ACH-000826",0.576112097705815,"test","gex","gex_only","with_hubness"
"528","ACH-000827",0.578473665328806,"test","gex","gex_only","with_hubness"
"529","ACH-000829",0.562449559223283,"test","gex","gex_only","with_hubness"
"530","ACH-000831",0.615238116864361,"test","gex","gex_only","with_hubness"
"531","ACH-000832",0.592065851167309,"test","gex","gex_only","with_hubness"
"532","ACH-000833",0.574301385244762,"test","gex","gex_only","with_hubness"
"533","ACH-000834",0.598186366952158,"test","gex","gex_only","with_hubness"
"534","ACH-000835",0.61773607552402,"test","gex","gex_only","with_hubness"
"535","ACH-000836",0.600113268454313,"test","gex","gex_only","with_hubness"
"536","ACH-000837",0.61081537812182,"test","gex","gex_only","with_hubness"
"537","ACH-000838",0.545867036107967,"test","gex","gex_only","with_hubness"
"538","ACH-000839",0.574786869575384,"test","gex","gex_only","with_hubness"
"539","ACH-000840",0.548620813833466,"test","gex","gex_only","with_hubness"
"540","ACH-000841",0.60596828182333,"test","gex","gex_only","with_hubness"
"541","ACH-000843",0.623172497762411,"test","gex","gex_only","with_hubness"
"542","ACH-000845",0.587928340472839,"test","gex","gex_only","with_hubness"
"543","ACH-000846",0.598976659805137,"test","gex","gex_only","with_hubness"
"544","ACH-000847",0.61055307994225,"test","gex","gex_only","with_hubness"
"545","ACH-000848",0.60418399443822,"test","gex","gex_only","with_hubness"
"546","ACH-000849",0.611257463960041,"test","gex","gex_only","with_hubness"
"547","ACH-000851",0.577840731493614,"test","gex","gex_only","with_hubness"
"548","ACH-000853",0.620067943629298,"test","gex","gex_only","with_hubness"
"549","ACH-000854",0.575411854245843,"test","gex","gex_only","with_hubness"
"550","ACH-000855",0.585297538129888,"test","gex","gex_only","with_hubness"
"551","ACH-000856",0.6130170609607,"test","gex","gex_only","with_hubness"
"552","ACH-000858",0.610161015904383,"test","gex","gex_only","with_hubness"
"553","ACH-000859",0.570037736462972,"test","gex","gex_only","with_hubness"
"554","ACH-000860",0.59274898382186,"test","gex","gex_only","with_hubness"
"555","ACH-000861",0.607807569396027,"test","gex","gex_only","with_hubness"
"556","ACH-000862",0.585278829423825,"test","gex","gex_only","with_hubness"
"557","ACH-000863",0.584861567927002,"test","gex","gex_only","with_hubness"
"558","ACH-000864",0.608778145529643,"test","gex","gex_only","with_hubness"
"559","ACH-000865",0.606696652339674,"test","gex","gex_only","with_hubness"
"560","ACH-000866",0.621021251534949,"test","gex","gex_only","with_hubness"
"561","ACH-000867",0.573979901962402,"test","gex","gex_only","with_hubness"
"562","ACH-000869",0.583635586898436,"test","gex","gex_only","with_hubness"
"563","ACH-000872",0.562683636964917,"test","gex","gex_only","with_hubness"
"564","ACH-000873",0.60413167722202,"test","gex","gex_only","with_hubness"
"565","ACH-000876",0.594838917499246,"test","gex","gex_only","with_hubness"
"566","ACH-000878",0.558509364565221,"test","gex","gex_only","with_hubness"
"567","ACH-000879",0.605902245359447,"test","gex","gex_only","with_hubness"
"568","ACH-000880",0.596467210107562,"test","gex","gex_only","with_hubness"
"569","ACH-000881",0.595134038552879,"test","gex","gex_only","with_hubness"
"570","ACH-000882",0.610946722783723,"test","gex","gex_only","with_hubness"
"571","ACH-000884",0.611970143431932,"test","gex","gex_only","with_hubness"
"572","ACH-000885",0.61208979162881,"test","gex","gex_only","with_hubness"
"573","ACH-000886",0.603670949924758,"test","gex","gex_only","with_hubness"
"574","ACH-000887",0.60754448213461,"test","gex","gex_only","with_hubness"
"575","ACH-000888",0.603908839630939,"test","gex","gex_only","with_hubness"
"576","ACH-000889",0.609561874501564,"test","gex","gex_only","with_hubness"
"577","ACH-000890",0.578279463058834,"test","gex","gex_only","with_hubness"
"578","ACH-000894",0.57691027082631,"test","gex","gex_only","with_hubness"
"579","ACH-000896",0.58212198361491,"test","gex","gex_only","with_hubness"
"580","ACH-000898",0.591736091130349,"test","gex","gex_only","with_hubness"
"581","ACH-000899",0.580142851033052,"test","gex","gex_only","with_hubness"
"582","ACH-000900",0.614974846810801,"test","gex","gex_only","with_hubness"
"583","ACH-000901",0.584854602924894,"test","gex","gex_only","with_hubness"
"584","ACH-000903",0.594091564840795,"test","gex","gex_only","with_hubness"
"585","ACH-000905",0.600749085809465,"test","gex","gex_only","with_hubness"
"586","ACH-000906",0.609105530439374,"test","gex","gex_only","with_hubness"
"587","ACH-000907",0.54927891661218,"test","gex","gex_only","with_hubness"
"588","ACH-000910",0.575953869574875,"test","gex","gex_only","with_hubness"
"589","ACH-000911",0.623051775893168,"test","gex","gex_only","with_hubness"
"590","ACH-000912",0.596242937307583,"test","gex","gex_only","with_hubness"
"591","ACH-000913",0.626569879035772,"test","gex","gex_only","with_hubness"
"592","ACH-000914",0.604771232002402,"test","gex","gex_only","with_hubness"
"593","ACH-000915",0.591666807046055,"test","gex","gex_only","with_hubness"
"594","ACH-000917",0.611540878353501,"test","gex","gex_only","with_hubness"
